Latitud_RX,Longitud_RX,Latitud_TX,Longitud_TX,Item_conta,RSSI_RX,SNR_RX,Distancia_to_TX,Azimuth_to_TX,Fecha(UTC)
-0.232193,-78.456039,-0.232630,-78.455154,4,-93,-16.50,109,116.28,
-0.232192,-78.456047,-0.232630,-78.455154,4,-95,-18.50,110,116.14,
-0.232192,-78.456047,-0.232629,-78.455154,1,-95,-18.50,110,116.09,
-0.232192,-78.456047,-0.232629,-78.455154,1,-95,-18.50,110,116.09,
-0.232191,-78.456047,-0.232629,-78.455154,1,-95,-18.50,110,116.14,
-0.232191,-78.456047,-0.232629,-78.455154,1,-95,-18.50,110,116.14,
-0.232191,-78.456047,-0.232629,-78.455154,1,-88,-19.50,110,116.14,
-0.232191,-78.456047,-0.232629,-78.455147,3,-88,-19.50,111,115.95,
-0.232191,-78.456047,-0.232629,-78.455147,3,-88,-19.50,111,115.95,
-0.232192,-78.456024,-0.232629,-78.455147,3,-88,-19.50,109,116.48,
-0.232197,-78.456017,-0.232629,-78.455147,3,-92,-23.00,108,116.41,
-0.232198,-78.456009,-0.232629,-78.455147,3,-92,-23.00,107,116.56,
-0.232198,-78.456001,-0.232629,-78.455147,3,-92,-23.00,106,116.77,
-0.232200,-78.455994,-0.232629,-78.455147,3,-92,-23.00,105,116.87,
-0.232200,-78.455994,-0.232629,-78.455147,3,-92,-23.00,105,116.87,
-0.232199,-78.455986,-0.232629,-78.455147,3,-92,-23.00,104,117.13,
-0.232197,-78.455978,-0.232629,-78.455147,3,-85,-23.75,104,117.45,
-0.232195,-78.455963,-0.232629,-78.455147,3,-85,-23.75,102,118.00,
-0.232196,-78.455956,-0.232629,-78.455147,3,-85,-23.75,102,118.17,
-0.232197,-78.455956,-0.232629,-78.455147,3,-85,-23.75,101,118.11,
-0.232202,-78.455948,-0.232629,-78.455147,3,-85,-23.75,100,118.06,
-0.232209,-78.455948,-0.232629,-78.455147,3,-85,-23.75,100,117.67,
-0.232217,-78.455948,-0.232629,-78.455147,3,-85,-23.75,100,117.22,
-0.232225,-78.455948,-0.232629,-78.455147,3,-95,-19.75,99,116.76,
-0.232241,-78.455956,-0.232624,-78.455147,4,-95,-19.75,99,115.34,
-0.232248,-78.455963,-0.232624,-78.455147,4,-95,-19.75,99,114.73,
-0.232255,-78.455963,-0.232624,-78.455147,4,-95,-20.00,99,114.32,
-0.232262,-78.455971,-0.232624,-78.455147,4,-95,-20.00,100,113.72,
-0.232271,-78.455971,-0.232624,-78.455147,4,-96,-15.75,99,113.19,
-0.232279,-78.455971,-0.232622,-78.455147,1,-96,-15.75,99,112.60,
-0.232286,-78.455971,-0.232622,-78.455147,1,-96,-15.75,98,112.18,
-0.232301,-78.455971,-0.232622,-78.455147,1,-96,-15.75,98,111.28,
-0.232308,-78.455971,-0.232622,-78.455147,1,-96,-15.75,98,110.86,
-0.232314,-78.455971,-0.232622,-78.455147,1,-96,-15.75,97,110.50,
-0.232320,-78.455963,-0.232622,-78.455147,1,-96,-15.75,96,110.30,
-0.232327,-78.455971,-0.232622,-78.455147,1,-96,-15.75,97,109.70,
-0.232334,-78.455971,-0.232622,-78.455147,1,-96,-15.75,97,109.27,
-0.232342,-78.455971,-0.232622,-78.455147,1,-96,-15.75,96,108.77,
-0.232354,-78.455963,-0.232622,-78.455147,1,-96,-15.75,95,108.18,
-0.232358,-78.455956,-0.232622,-78.455147,1,-88,-22.50,94,108.08,
-0.232362,-78.455956,-0.232622,-78.455147,1,-88,-22.50,94,107.82,
-0.232366,-78.455948,-0.232622,-78.455147,1,-88,-22.50,93,107.72,
-0.232369,-78.455940,-0.232622,-78.455147,1,-88,-22.50,92,107.68,
-0.232369,-78.455933,-0.232622,-78.455147,1,-88,-22.50,91,107.85,
-0.232369,-78.455925,-0.232622,-78.455147,1,-88,-22.50,91,108.01,
-0.232369,-78.455917,-0.232622,-78.455147,1,-88,-22.50,90,108.18,
-0.232371,-78.455910,-0.232622,-78.455147,1,-95,-24.25,89,108.21,
-0.232373,-78.455902,-0.232622,-78.455147,1,-95,-24.25,88,108.25,
-0.232375,-78.455894,-0.232622,-78.455147,1,-95,-24.25,87,108.28,
-0.232375,-78.455887,-0.232622,-78.455147,1,-95,-24.25,86,108.46,
-0.232327,-78.455818,-0.232628,-78.455154,1,-92,-10.00,81,114.39,
-0.232327,-78.455818,-0.232628,-78.455154,1,-95,-8.50,81,114.39,
-0.232327,-78.455818,-0.232629,-78.455154,2,-95,-8.50,81,114.47,
-0.232326,-78.455818,-0.232629,-78.455154,2,-95,-8.50,81,114.54,
-0.232324,-78.455811,-0.232629,-78.455154,2,-94,-6.25,80,114.93,
-0.232323,-78.455803,-0.232629,-78.455154,2,-94,-6.25,79,115.26,
-0.232320,-78.455795,-0.232629,-78.455154,2,-95,-9.75,79,115.74,
-0.232318,-78.455788,-0.232630,-78.455154,4,-95,-9.75,78,116.23,
-0.232313,-78.455788,-0.232630,-78.455154,4,-95,-9.75,78,116.59,
-0.232307,-78.455780,-0.232630,-78.455154,4,-95,-9.75,78,117.31,
-0.232302,-78.455780,-0.232630,-78.455154,4,-95,-9.75,78,117.67,
-0.232298,-78.455772,-0.232630,-78.455154,4,-95,-9.75,78,118.25,
-0.232290,-78.455765,-0.232635,-78.455154,1,-85,-14.00,77,119.48,
-0.232288,-78.455765,-0.232635,-78.455154,1,-85,-14.00,78,119.62,
-0.232284,-78.455757,-0.232635,-78.455154,1,-85,-14.00,77,120.22,
-0.232281,-78.455757,-0.232635,-78.455154,1,-85,-14.00,77,120.43,
-0.232279,-78.455750,-0.232635,-78.455154,1,-85,-14.00,77,120.89,
-0.232276,-78.455742,-0.232635,-78.455154,1,-85,-14.00,76,121.43,
-0.232276,-78.455734,-0.232635,-78.455154,1,-85,-14.00,75,121.77,
-0.232271,-78.455727,-0.232635,-78.455154,1,-85,-14.00,75,122.46,
-0.232271,-78.455719,-0.232635,-78.455154,1,-85,-14.00,74,122.81,
-0.232271,-78.455711,-0.232635,-78.455154,1,-85,-14.00,74,123.17,
-0.232270,-78.455704,-0.232635,-78.455154,1,-92,-0.50,73,123.60,
-0.232270,-78.455688,-0.232627,-78.455154,5,-92,-0.50,71,123.76,
-0.232270,-78.455681,-0.232627,-78.455154,5,-94,2.00,70,124.15,
-0.232268,-78.455673,-0.232624,-78.455154,1,-94,2.00,69,124.46,
-0.232266,-78.455666,-0.232624,-78.455154,1,-94,2.00,69,125.01,
-0.232264,-78.455650,-0.232624,-78.455154,1,-93,0.50,68,125.98,
-0.232265,-78.455643,-0.232624,-78.455154,2,-93,0.50,67,126.33,
-0.232266,-78.455643,-0.232624,-78.455154,2,-90,3.75,67,126.25,
-0.232265,-78.455627,-0.232626,-78.455154,3,-90,3.75,66,127.35,
-0.232265,-78.455620,-0.232626,-78.455154,3,-90,3.75,65,127.80,
-0.232263,-78.455612,-0.232626,-78.455154,3,-87,7.00,64,128.41,
-0.232260,-78.455597,-0.232627,-78.455154,4,-87,7.00,63,129.67,
-0.232260,-78.455589,-0.232627,-78.455154,4,-87,7.00,63,130.16,
-0.232262,-78.455582,-0.232626,-78.455154,5,-80,-1.50,62,130.43,
-0.232264,-78.455582,-0.232626,-78.455154,5,-80,-1.50,62,130.28,
-0.232264,-78.455582,-0.232626,-78.455154,5,-90,5.00,62,130.28,
-0.232264,-78.455582,-0.232626,-78.455154,1,-90,5.00,62,130.28,
-0.232269,-78.455582,-0.232626,-78.455154,1,-90,5.00,61,129.88,
-0.232269,-78.455582,-0.232626,-78.455154,1,-86,5.25,61,129.88,
-0.232269,-78.455582,-0.232623,-78.455154,2,-86,5.25,61,129.64,
-0.232269,-78.455582,-0.232623,-78.455154,2,-92,4.50,61,129.64,
-0.232268,-78.455582,-0.232622,-78.455154,3,-92,4.50,61,129.64,
-0.232268,-78.455582,-0.232622,-78.455154,3,-92,4.50,61,129.64,
-0.232267,-78.455582,-0.232622,-78.455154,3,-91,3.50,61,129.72,
-0.232269,-78.455582,-0.232620,-78.455154,4,-91,3.50,61,129.40,
-0.232268,-78.455582,-0.232620,-78.455154,4,-88,7.75,61,129.49,
-0.232268,-78.455582,-0.232620,-78.455154,5,-88,7.75,61,129.49,
-0.232269,-78.455582,-0.232620,-78.455154,5,-88,7.75,61,129.40,
-0.232269,-78.455582,-0.232620,-78.455154,5,-86,6.75,61,129.40,
-0.232270,-78.455582,-0.232622,-78.455154,1,-86,6.75,61,129.49,
-0.232270,-78.455582,-0.232622,-78.455154,1,-86,6.75,61,129.49,
-0.232269,-78.455582,-0.232622,-78.455154,2,-81,-5.25,61,129.56,
-0.232269,-78.455582,-0.232622,-78.455154,2,-81,-5.25,61,129.56,
-0.232269,-78.455582,-0.232622,-78.455154,2,-93,3.00,61,129.56,
-0.232270,-78.455582,-0.232622,-78.455154,3,-93,3.00,61,129.49,
-0.232278,-78.455566,-0.232622,-78.455154,3,-93,3.00,59,129.86,
-0.232267,-78.455566,-0.232622,-78.455154,3,-93,3.00,60,130.75,
-0.232270,-78.455566,-0.232622,-78.455154,3,-93,3.00,60,130.51,
-0.232270,-78.455566,-0.232622,-78.455154,3,-93,3.00,60,130.51,
-0.232271,-78.455566,-0.232622,-78.455154,3,-93,3.00,60,130.43,
-0.232272,-78.455566,-0.232622,-78.455154,3,-93,3.00,60,130.35,
-0.232273,-78.455566,-0.232622,-78.455154,3,-97,-5.50,60,130.27,
-0.232275,-78.455566,-0.232628,-78.455154,5,-97,-5.50,60,130.59,
-0.232276,-78.455566,-0.232628,-78.455154,5,-97,-5.50,60,130.51,
-0.232277,-78.455566,-0.232628,-78.455154,5,-94,-8.00,60,130.43,
-0.232279,-78.455566,-0.232628,-78.455154,5,-94,-8.00,60,130.27,
-0.232277,-78.455566,-0.232628,-78.455154,5,-88,7.25,60,130.43,
-0.232275,-78.455566,-0.232629,-78.455154,2,-88,7.25,60,130.67,
-0.232275,-78.455566,-0.232629,-78.455154,2,-88,7.25,60,130.67,
-0.232273,-78.455574,-0.232629,-78.455154,2,-90,3.75,61,130.31,
-0.232280,-78.455574,-0.232631,-78.455154,3,-90,3.75,60,129.91,
-0.232280,-78.455566,-0.232631,-78.455154,3,-78,0.00,60,130.43,
-0.232287,-78.455559,-0.232632,-78.455154,4,-78,0.00,59,130.47,
-0.232295,-78.455551,-0.232632,-78.455154,4,-78,0.00,57,130.35,
-0.232303,-78.455551,-0.232632,-78.455154,4,-88,8.00,57,129.67,
-0.232315,-78.455551,-0.232633,-78.455154,5,-88,8.00,56,128.71,
-0.232321,-78.455566,-0.232633,-78.455154,5,-88,8.00,57,127.14,
-0.232338,-78.455566,-0.232633,-78.455154,5,-88,0.50,56,125.60,
-0.232345,-78.455574,-0.232637,-78.455154,1,-88,0.50,56,124.83,
-0.232353,-78.455574,-0.232637,-78.455154,1,-91,5.00,56,124.09,
-0.232361,-78.455582,-0.232638,-78.455154,2,-91,5.00,56,122.96,
-0.232369,-78.455582,-0.232638,-78.455154,2,-91,5.00,56,122.20,
-0.232378,-78.455582,-0.232638,-78.455154,2,-92,1.50,55,121.32,
-0.232386,-78.455589,-0.232639,-78.455154,3,-92,1.50,55,120.19,
-0.232402,-78.455589,-0.232639,-78.455154,3,-96,-4.50,55,118.59,
-0.232409,-78.455589,-0.232639,-78.455154,4,-96,-4.50,54,117.87,
-0.232417,-78.455597,-0.232639,-78.455154,4,-96,-4.50,55,116.64,
-0.232426,-78.455597,-0.232639,-78.455154,4,-94,2.25,54,115.70,
-0.232435,-78.455597,-0.232641,-78.455154,5,-94,2.25,54,114.96,
-0.232445,-78.455597,-0.232641,-78.455154,5,-88,-1.25,53,113.89,
-0.232455,-78.455597,-0.232645,-78.455154,1,-88,-1.25,53,113.24,
-0.232477,-78.455589,-0.232645,-78.455154,1,-88,-1.25,51,111.12,
-0.232484,-78.455589,-0.232645,-78.455154,1,-98,-19.50,51,110.32,
-0.232491,-78.455582,-0.232645,-78.455154,1,-98,-19.50,50,109.82,
-0.232500,-78.455574,-0.232645,-78.455154,1,-98,-19.50,49,109.06,
-0.232504,-78.455566,-0.232645,-78.455154,1,-90,-17.25,48,108.89,
-0.232507,-78.455559,-0.232645,-78.455154,1,-90,-17.25,47,108.84,
-0.232508,-78.455551,-0.232645,-78.455154,1,-90,-17.25,46,109.05,
-0.232514,-78.455528,-0.232645,-78.455154,1,-90,-17.25,44,109.31,
-0.232514,-78.455521,-0.232645,-78.455154,1,-90,-17.25,43,109.68,
-0.232513,-78.455513,-0.232645,-78.455154,1,-90,-17.25,42,110.21,
-0.232509,-78.455505,-0.232645,-78.455154,1,-90,-17.25,41,111.18,
-0.232503,-78.455505,-0.232645,-78.455154,1,-98,-4.00,42,112.03,
-0.232496,-78.455498,-0.232651,-78.455154,1,-98,-4.00,41,114.30,
-0.232479,-78.455498,-0.232651,-78.455154,1,-98,-4.00,42,116.61,
-0.232471,-78.455490,-0.232651,-78.455154,1,-93,-1.25,42,118.20,
-0.232465,-78.455482,-0.232649,-78.455154,2,-93,-1.25,41,119.29,
-0.232460,-78.455482,-0.232649,-78.455154,2,-90,3.00,42,119.94,
-0.232459,-78.455475,-0.232649,-78.455162,3,-90,3.00,40,121.27,
-0.232457,-78.455467,-0.232649,-78.455162,3,-90,3.00,40,122.18,
-0.232454,-78.455460,-0.232649,-78.455162,3,-87,7.75,39,123.24,
-0.232445,-78.455452,-0.232648,-78.455162,4,-87,7.75,39,125.00,
-0.232443,-78.455444,-0.232648,-78.455162,4,-83,1.75,38,125.99,
-0.232443,-78.455437,-0.232647,-78.455162,5,-83,1.75,38,126.60,
-0.232444,-78.455437,-0.232647,-78.455162,5,-83,1.75,37,126.47,
-0.232444,-78.455429,-0.232647,-78.455162,5,-93,1.00,37,127.24,
-0.232444,-78.455429,-0.232647,-78.455162,1,-93,1.00,37,127.24,
-0.232449,-78.455429,-0.232647,-78.455162,1,-93,1.00,36,126.56,
-0.232460,-78.455437,-0.232647,-78.455162,1,-92,-13.00,36,124.25,
-0.232466,-78.455437,-0.232647,-78.455162,1,-92,-13.00,36,123.39,
-0.232470,-78.455429,-0.232647,-78.455162,1,-96,-12.50,35,123.54,
-0.232473,-78.455437,-0.232645,-78.455154,3,-96,-12.50,36,121.35,
-0.232475,-78.455444,-0.232645,-78.455154,3,-96,-12.50,37,120.39,
-0.232479,-78.455452,-0.232645,-78.455154,3,-94,-6.75,37,119.16,
-0.232482,-78.455452,-0.232645,-78.455154,3,-94,-6.75,37,118.71,
-0.232496,-78.455460,-0.232645,-78.455154,3,-96,-5.00,37,116.03,
-0.232502,-78.455452,-0.232642,-78.455162,5,-96,-5.00,35,115.78,
-0.232507,-78.455452,-0.232642,-78.455162,5,-96,-5.00,35,114.97,
-0.232508,-78.455444,-0.232642,-78.455162,5,-93,1.75,34,115.39,
-0.232512,-78.455437,-0.232641,-78.455162,1,-93,1.75,33,115.16,
-0.232514,-78.455429,-0.232641,-78.455162,1,-93,2.25,32,115.44,
-0.232515,-78.455421,-0.232640,-78.455162,2,-93,2.25,32,115.73,
-0.232517,-78.455399,-0.232640,-78.455162,2,-93,2.25,29,117.48,
-0.232519,-78.455391,-0.232640,-78.455162,2,-95,-3.00,28,117.86,
-0.232519,-78.455383,-0.232638,-78.455162,3,-95,-3.00,27,118.27,
-0.232521,-78.455368,-0.232638,-78.455162,3,-95,-3.00,26,119.60,
-0.232523,-78.455360,-0.232637,-78.455162,4,-81,-1.50,25,119.89,
-0.232526,-78.455353,-0.232637,-78.455162,4,-81,-1.50,24,120.20,
-0.232528,-78.455338,-0.232637,-78.455162,4,-80,8.00,22,121.85,
-0.232533,-78.455315,-0.232635,-78.455162,5,-80,8.00,20,123.77,
-0.232536,-78.455307,-0.232635,-78.455162,5,-80,8.00,19,124.34,
-0.232540,-78.455292,-0.232635,-78.455162,5,-79,6.25,17,126.23,
-0.232544,-78.455284,-0.232632,-78.455162,1,-79,6.25,16,125.79,
-0.232546,-78.455276,-0.232632,-78.455162,1,-76,11.00,15,126.92,
-0.232549,-78.455261,-0.232632,-78.455154,2,-76,11.00,15,127.85,
-0.232553,-78.455254,-0.232632,-78.455154,2,-76,11.00,14,128.54,
-0.232562,-78.455238,-0.232632,-78.455154,2,-75,9.25,12,129.83,
-0.232565,-78.455231,-0.232630,-78.455154,3,-75,9.25,11,130.43,
-0.232567,-78.455231,-0.232630,-78.455154,3,-69,10.00,11,129.55,
-0.232569,-78.455223,-0.232631,-78.455154,4,-69,10.00,10,132.09,
-0.232570,-78.455215,-0.232631,-78.455154,4,-69,10.00,9,134.98,
-0.232571,-78.455215,-0.232631,-78.455154,4,-73,9.75,9,134.50,
-0.232571,-78.455215,-0.232630,-78.455154,5,-73,9.75,9,134.03,
-0.232571,-78.455215,-0.232630,-78.455154,5,-68,11.75,9,134.03,
-0.232571,-78.455215,-0.232630,-78.455147,1,-68,11.75,10,130.67,
-0.232572,-78.455215,-0.232630,-78.455147,1,-68,11.75,9,130.19,
-0.232572,-78.455215,-0.232630,-78.455147,1,-78,9.00,9,130.19,
-0.232573,-78.455215,-0.232628,-78.455147,2,-78,9.00,9,128.69,
-0.232573,-78.455215,-0.232628,-78.455147,2,-78,9.00,9,128.69,
-0.232573,-78.455215,-0.232628,-78.455147,2,-76,5.75,9,128.69,
-0.232573,-78.455215,-0.232626,-78.455139,3,-76,5.75,10,124.78,
-0.232573,-78.455215,-0.232626,-78.455139,3,-76,5.75,10,124.78,
-0.232575,-78.455215,-0.232626,-78.455139,3,-76,5.75,10,123.76,
-0.232575,-78.455215,-0.232626,-78.455139,3,-76,5.75,10,123.76,
-0.232573,-78.455215,-0.232626,-78.455139,3,-76,10.75,10,124.78,
-0.232572,-78.455215,-0.232624,-78.455139,5,-76,10.75,10,124.28,
-0.232572,-78.455238,-0.232624,-78.455139,5,-76,10.75,12,117.67,
-0.232571,-78.455238,-0.232624,-78.455139,5,-76,10.75,12,118.12,
-0.232569,-78.455238,-0.232624,-78.455139,5,-76,10.75,12,119.02,
-0.232568,-78.455231,-0.232624,-78.455139,5,-76,10.75,11,121.46,
-0.232569,-78.455231,-0.232624,-78.455139,5,-74,6.50,11,121.01,
-0.232568,-78.455223,-0.232623,-78.455139,2,-74,6.50,11,123.24,
-0.232570,-78.455223,-0.232623,-78.455139,2,-74,6.50,11,122.27,
-0.232571,-78.455223,-0.232623,-78.455139,2,-73,11.75,10,121.77,
-0.232573,-78.455223,-0.232624,-78.455139,3,-73,11.75,10,121.28,
-0.232580,-78.455215,-0.232624,-78.455139,3,-73,11.75,9,119.97,
-0.232590,-78.455200,-0.232624,-78.455139,3,-66,11.50,7,119.12,
-0.232595,-78.455185,-0.232624,-78.455139,4,-66,11.50,6,122.36,
-0.232601,-78.455177,-0.232624,-78.455139,4,-66,11.50,4,121.09,
-0.232607,-78.455170,-0.232624,-78.455139,4,-66,11.50,3,119.12,
-0.232612,-78.455162,-0.232624,-78.455139,4,-66,11.50,2,117.69,
-0.232618,-78.455154,-0.232624,-78.455139,4,-59,10.50,1,111.49,
-0.232626,-78.455147,-0.232627,-78.455139,1,-59,10.50,0,97.61,
-0.232634,-78.455147,-0.232627,-78.455139,1,-48,11.25,1,47.52,
-0.232634,-78.455147,-0.232628,-78.455139,2,-48,11.25,1,51.82,
-0.232634,-78.455147,-0.232628,-78.455139,2,-48,11.25,1,51.82,
-0.232634,-78.455147,-0.232628,-78.455139,2,-45,12.75,1,51.82,
-0.232630,-78.455147,-0.232629,-78.455139,3,-45,12.75,0,82.66,
-0.232629,-78.455147,-0.232629,-78.455139,3,-40,9.75,0,90.04,
-0.232626,-78.455147,-0.232629,-78.455139,4,-40,9.75,0,111.59,
-0.232622,-78.455139,-0.232629,-78.455139,4,-40,9.75,0,180.00,
-0.232622,-78.455139,-0.232629,-78.455139,4,-45,12.00,0,180.00,
-0.232617,-78.455139,-0.232629,-78.455147,5,-45,12.00,1,212.42,
-0.232618,-78.455139,-0.232629,-78.455147,5,-45,12.00,1,214.69,
-0.232618,-78.455139,-0.232629,-78.455147,5,-42,9.50,1,214.69,
-0.232617,-78.455139,-0.232629,-78.455147,1,-42,9.50,1,212.42,
-0.232614,-78.455132,-0.232629,-78.455147,1,-42,9.50,2,225.44,
-0.232617,-78.455139,-0.232629,-78.455147,1,-42,9.50,1,212.42,
-0.232618,-78.455139,-0.232629,-78.455147,1,-42,9.50,1,214.69,
-0.232620,-78.455139,-0.232629,-78.455147,1,-45,8.25,1,220.22,
-0.232621,-78.455139,-0.232627,-78.455154,3,-45,8.25,1,248.51,
-0.232623,-78.455139,-0.232627,-78.455154,3,-45,8.25,1,255.19,
-0.232624,-78.455139,-0.232627,-78.455154,3,-45,8.25,1,258.81,
-0.232622,-78.455132,-0.232627,-78.455154,3,-45,8.25,2,257.63,
-0.232624,-78.455139,-0.232627,-78.455154,3,-42,6.75,1,258.81,
-0.232625,-78.455139,-0.232628,-78.455154,5,-42,6.75,1,258.81,
-0.232626,-78.455139,-0.232628,-78.455154,5,-42,13.00,1,262.51,
-0.232628,-78.455139,-0.232627,-78.455154,1,-42,13.00,1,273.68,
-0.232630,-78.455132,-0.232627,-78.455154,1,-42,13.00,2,277.43,
-0.232632,-78.455139,-0.232627,-78.455154,1,-42,12.75,1,288.09,
-0.232637,-78.455139,-0.232629,-78.455154,2,-42,12.75,1,297.59,
-0.232637,-78.455139,-0.232629,-78.455154,2,-40,2.75,1,297.59,
-0.232637,-78.455139,-0.232629,-78.455154,3,-40,2.75,1,297.59,
